GameTitle,Profit,GenreRank
"Katekyoo Hitman Reborn! DS: Fate of Heat II - Unmei no Futari",0,861
"Yggdra Union: We'll Never Fight Alone",0,861
"The Legend of Heroes: Trails in the Sky SC Evolution",0,861
"Criminal Girls 2",0,861
"Original Story from Fairy Tail: Gekitotsu! Kardia Daiseidou",0,861
"Monster Guardians",0,861
"Magna Carta Portable",0,861
"Makai Senki Disgaea Portable: Tsuushin Taisen Hajime Mashita",0,861
"First Queen: Ornic Senki",0,861
"Utawarerumono Portable",0,861
"Gaia Saver Hero Saidai no Sakusen",0,861
"Toushin Toshi",0,861
"Beyond the Labyrinth",0,861
"Medarot 9: Kabuto Ver. / Kuwagata Ver.",0,861
"Madou Monogatari",0,861
"Neverwinter Nights",0,861
"Classic Dungeon: Fuyoku no Masoujin",0,861
Exstetra,0,861
Exstetra,0,861
"Sorcery Saga: The Curse of the Great Curry God",0,861
"Eyeshield 21: Field Saikyou no Senshi Tachi",0,861
"Medabots 9: Metabee / Rokusho",0,861
"Phantasy Star Online 2 Episode 4: Deluxe Package",0,861
"Phantasy Star Online 2 Episode 4: Deluxe Package",0,861
"Gensou Suikoden I & II",0,861
"Gloria Union",0,861
"Eyeshield 21: DevilBats DevilDays",0,861
"Atelier Shallie Plus: Alchemists of the Dusk Sea",0,861
"Judie no Atelier: Guramnat no Renkinjutsu - Toraware no Morito",0,861
"Monster Hunter Frontier Online: Season 10",0,861
"Royal Palace of White Sword and The City of Gentiles",0,861
"MapleStory DS",0,861
"Blue Breaker: Ken Yorimo Hohoemi o",0,861
"Hyperdimension Neptunia Vs. Sega Hard Girls: Yume no Gattai Special",0,861
"Blaze Union: Story to Reach the Future",0,861
"Medabots Girls Mission: Metabee Ver. / Rokusho Ver.",0,861
"New Tokyo Legacy: Operation Babel",0,861
"Age of Conan: Rise of the Godslayer",0,861
"Harukanaru Toki no Naka de 5: Kazahanaki",0,861
"Metal Saga: Hagane no Kisetsu",0,861
"Labyrinth Cross Blood: Infinity",0,861
Magicka,0,861
"Monster Hunter Frontier Online: Forward 1",0,861
"Guild Wars: Nightfall",0,861
"Dragon Tamer: Sound Spirit",0,861
"La Pucelle: Ragnarok",0,861
"Kiniro no Corda 2 f Encore",0,861
"Neverwinter Nights Diamond",0,861
"Divinity II: Flames of Vengeance",0,861
"Dungeon Siege II",0,861
"MeiQ no Chika Ni Shisu: A Maze to Eradicate Them All",0,861
"Monster Hunter Frontier Online: Forward 2",0,861
"Neverwinter Nights 2",0,861
"Mahou Sensei Negima! Private Lesson 2: Ojama Shimasu Parasite de Chu",0,861
"Yuusha Shisu.",0,861
"Warhammer Online: Age of Reckoning",0,861
"Ken to Mahou to Gakuen Mono. 2G",0,861
"Omega Quintet",0,861
"Vantage Master Portable",0,861
"Star Trek Online",0,861
"Xenosaga I·II",0,861
"Bomberman Story DS",0,861
"Tokyo Xanadu eX+",0,861
"Lunatic Dawn Tempest",0,861
"Shaman King: Chou Senjiryokketsu 3",0,861
"Ikki Tousen: Shining Dragon",0,861
"Genkai Tokki: Seven Pirates",0,861
"Enchanted Arms (JP sales)",0,861
"Brandish: The Dark Revenant",0,861
"Tokyo Mew Mew",0,861
"Warriors of the Lost Empire (JP sales)",0,861
"Zillions of Enemy X: Zetsukai no Crusade",0,861
"Mount & Blade",0,861
"Legend: Hand of God",0,861
"UnchainBlades EXXiV",0,861
"UnchainBlades EXXiV",0,861
"Fallout Trilogy",0,861
"Sacred Gold",0,861
"Mar Heaven: Karudea no Akuma",0,861
"The Lord of the Rings Online: Mines of Moria",0,861
"Dungeons & Dragons: Shadow over Mystara",0,861
"Elminage III: Ankoku no Shito to Yaiyou no Kyuuden",0,861
"Hellgate: London",0,861
"The Awakened Fate Ultimatum",0,861
"The Legend of Heroes: Trails in the Sky Third Chapter",0,861
"Cross Treasures",0,861
"Elminage Original: Majo to Megami to Kamigami no Yubiwa",0,861
"Elminage Gothic: Ulm Zakir to Yami no Gishiki",0,861
"Invizimals: The Resistance",0,861
"The Legend of Heroes: Trails in the Sky Second Chapter",0,861
Zwei!!,0,861
"Sega Ages 2500 Series Vol. 32: Phantasy Star Complete Collection",0,861
"Battle Princess of Arcadias",0,861
"Mount & Blade Collection",0,861
"Coded Soul: Uke Keigareshi Idea",0,861
"Black Rose Valkyrie",0,861
"PC Engine Best Collection: Tengai Makyou Collection",0,861
"Elvandia Story",0,861
"Battle Spirits: Kiseki no Hasha",0,861
"Earth Seeker",0,861
"Pirates of the Burning Sea",0,861
"Entaku no Seito: The Eternal Legend",0,861
"Sega Ages 2500 Series Vol. 29: Monster World Complete Collection",0,861
"Summon Night Granthese: Horobi no Ken to Yakusoku no Kishi",0,861
"Elminage II: Sousei no Megami to Unmei no Daichi",0,861
"Blazing Souls",0,861
"Wizardry Twin Pack",0,861
"Tegami Bachi: Kokoro Tsumugu Mono e",0,861
"Antiphona no Seikahime: Tenshi no Gakufu Op.A",0,861
"Eyeshield 21: Portable Edition",0,861
"Zoids Dash",0,861
"Divinity: Original Sin",0,861
"Mana Khemia 2: Ochita Gakuen to Renkinjutsushi Tachi Portable+",0,861
"Brave Story: Boku no Kioku to Negai",0,861
"Battle Spirits: Hero's Soul",0,861
"Final Fantasy XI: All-In-One Pack 2006",0,861
"Violet no Atelier: Gramnad no Renkinjutsushi 2 - Gunjou no Omoide",0,861
"Elminage II DS Remix: Sousei no Megami to Unmai no Daichi",0,861
"Gaku ? Ou: The Royal Seven Stars",0,861
"Pillars of Eternity",0,861
"Guild Wars: Factions",0,861
"DokuSui: DokiDoki Suikoden",0,861
"Red Stone DS: Akaki Ishi ni Michibikareshi Monotachi",0,861
"Demon Gaze 2",0,861
"Neverwinter Nights 2: Mask of the Betrayer",0,861
"Kimi no Yuusha",0,861
"The Last Remnant",0,861
"Wizardry XTH: Unlimited Students",0,861
"Raven's Cry",0,861
"Destiny Links",0,861
"The Legend of Heroes: Trails in the Sky Third Chapter",0,861
"Game Book DS: Sword World 2.0",0,861
"Entaku no Seito: Students of Round",0,861
"Deus Ex",0,861
"Far East of Eden II: Manji Maru",0,861
"New Interpretation Stranger of Sword City",0,861
"Densetsu no Yuusha no Densetsu: Legendary Saga",0,861
"Seisou no Amazones",0,861
"Agarest Senki: Re-appearance",0,861
"Makai Senki Disgaea 3 Append Disc: Raspberyl-hen Hajime Mashita",0,861
"Dragon Quest X: All in One Package",0,861
"Element Hunter",0,861
"Rondo of Swords (jp sales)",0,861
"Icewind Dale II",0,861
"Cross Edge Dash",0,861
"Hoshigami: Ruining Blue Earth Remix",0,861
"King's Bounty: Armored Princess",0,861
"Magicians Academy",0,861
"Dengeki Gakuen RPG: Cross of Venus Special",0,861
"Knights in the Nightmare: DHE Series Special Pack",0,861
"Tengai Makyo: Dai Yon no Mokushiroku",0,861
"Blazer Drive",0,861
"Eiyuu Densetsu: Sora no Kiseki Material Collection Portable",0,861
