GameTitle,Profit,GenreRank
"Phantasy Star Online Episode I & II",0,1053
"Boktai: The Sun is in Your Hand",0,1053
"Shadow Hearts: From The New World",0,1053
"Lost Dimension",0,1053
"Wild ARMs 4",0,1053
"Dragon Age: Origins - Ultimate Edition",0,1053
"Phantom Brave",0,1053
"Hero's Saga Laevatein Tactics",0,1053
"Shonen Jump's Shaman King: Master of Spirits",0,1053
"Eternal Poison",0,1053
"The Granstream Saga",0,1053
"Eternal Eyes",0,1053
"Divinity II: The Dragon Knight Saga",0,1053
"Dokapon Kingdom",0,1053
"Ys: The Ark of Napishtim",0,1053
"Azure Dreams",0,1053
"Shin Megami Tensei: Devil Summoner 2 - Raidou Kuzunoha vs. King Abaddon",0,1053
Venetica,0,1053
Venetica,0,1053
"RPG Maker II",0,1053
"Diablo II",0,1053
"Drakengard 2",0,1053
"Shin Megami Tensei: Digital Devil Saga",0,1053
"Guardian's Crusade",0,1053
"Makai Kingdom: Chronicles of the Sacred Tome",0,1053
"Lunar: Dragon Song",0,1053
"Sacred 3",0,1053
"Sacred 3",0,1053
"Thousand Arms",0,1053
Darkspore,0,1053
"Sword Art Online: Hollow Fragment",0,1053
"Phantasy Star Collection",0,1053
"Shining Force NEO",0,1053
"Growlanser Generations",0,1053
"Sakura Wars: So Long, My Love",0,1053
"Digimon World DS",0,1053
"Brave Story: New Traveler (US sales)",0,1053
"Digimon Story: Cyber Sleuth",0,1053
"Master of the Monster Lair",0,1053
"Riviera: The Promised Land",0,1053
"Risen 3: Titan Lords",0,1053
"Risen 3: Titan Lords",0,1053
"Risen 3: Titan Lords",0,1053
"Fallout 3 Game Add-On Pack: The Pitt and Operation: Anchorage",0,1053
"Wasteland 2",0,1053
"Wasteland 2",0,1053
"Jade Cocoon 2",0,1053
"Aidyn Chronicles: The First Mage",0,1053
"King's Field: The Ancient City",0,1053
"InuYasha: Secret of the Divine Jewel",0,1053
"Shining Tears",0,1053
"The Legend of Heroes: A Tear of Vermillion",0,1053
"Etrian Odyssey 2 Untold: Knight of Fafnir",0,1053
"Wild ARMs: Alter Code F",0,1053
"Fighting Fantasy: The Warlock of Firetop Mountain",0,1053
"Inazuma Eleven 3",0,1053
"Dark Angel: Vampire Apocalypse",0,1053
"Spectral Force 3",0,1053
"Wizardry: Tale of the Forsaken Land",0,1053
"Ephemeral Fantasia",0,1053
Koudelka,0,1053
"Zoids: Legacy",0,1053
"Shining Force: Resurrection of the Dark Dragon",0,1053
"Shining Soul II",0,1053
"Shin Megami Tensei: Digital Devil Saga 2",0,1053
"Super Robot Taisen OG Saga: Endless Frontier",0,1053
"The Legend of Alon D'ar",0,1053
"Ogre Battle Series: Tactics Ogre",0,1053
"Evolution Worlds",0,1053
"Alien Syndrome",0,1053
"Alien Syndrome",0,1053
"Dawn of Heroes",0,1053
"Phantasy Star Online Episode III: C.A.R.D. Revolution",0,1053
"Dragon Ball Z: The Legacy of Goku I & II",0,1053
Baroque,0,1053
Torchlight,0,1053
"Magic Pengel: The Quest for Color",0,1053
"Dark Souls",0,1053
"Mega Man Battle Network 5: Double Team DS (US sales)",0,1053
"Operation Darkness",0,1053
"Fable: The Lost Chapters",0,1053
"Tecmo's Deception",0,1053
"Colosseum: Road to Freedom",0,1053
"Dragon Valor",0,1053
"Transformer: Rise of the Dark Spark (3DS)",0,1053
"Dungeon Maker II: The Hidden War",0,1053
"Fallout: Brotherhood of Steel",0,1053
"Fallout: Brotherhood of Steel",0,1053
"Orcs & Elves",0,1053
"RPG Maker 3",0,1053
"Crimson Gem Saga",0,1053
"Arc the Lad: End of Darkness",0,1053
"Star Wars Knights of the Old Republic II: The Sith Lords",0,1053
"From The Abyss",0,1053
"Di-Gata Defenders",0,1053
"Atelier Iris 2: The Azoth Of Destiny",0,1053
"Risen 3: Titan Lords",0,1053
"The Witcher",0,1053
"Warriors of the Lost Empire",0,1053
"Sacred 2: Fallen Angel",0,1053
"EverQuest II: Destiny of Velious",0,1053
"Izuna 2: The Unemployed Ninja Returns",0,1053
PoPoLoCrois,0,1053
"Generation of Chaos",0,1053
"Mana Khemia: Alchemists of Al-Revis",0,1053
"Zone of the Enders: The Fist of Mars",0,1053
"Blade Dancer: Lineage of Light",0,1053
"Rhapsody: A Musical Adventure",0,1053
"Titan Quest",0,1053
"Lost Kingdoms II",0,1053
"Dungeon Explorer: Warriors of Ancient Arts",0,1053
"Dungeon Explorer: Warriors of Ancient Arts",0,1053
"Gothic 3",0,1053
"Medabots: Metabee",0,1053
"Phantasy Star Online Episode I & II Plus",0,1053
"Dual Hearts",0,1053
"Lufia: The Ruins of Lore",0,1053
"Medabots: Infinity",0,1053
Venetica,0,1053
"Black Sigil: Blade of the Exiled",0,1053
"Arcania: Gothic 4",0,1053
"The Nightmare of Druaga: Fushigino Dungeon",0,1053
"Dokapon Journey",0,1053
"Stranger of Sword City",0,1053
"Sigma Star Saga",0,1053
"Dungeon Raiders",0,1053
"The Technomancer",0,1053
"The Technomancer",0,1053
"The Technomancer",0,1053
"Hercules: The Legendary Journeys",0,1053
"Arx Fatalis",0,1053
"Neverland Card Battles",0,1053
"Ms Saga: A New Dawn",0,1053
"Summoner: A Goddess Reborn",0,1053
"The Dark Spire",0,1053
"Hoshigami: Ruining Blue Earth",0,1053
"Ys: The Ark of Napishtim",0,1053
"Boktai 2: Solar Boy Django",0,1053
"Advance Guardian Heroes",0,1053
"Breath of Fire III",0,1053
"Mazes of Fate DS",0,1053
"Guild Wars Trilogy",0,1053
"All Points Bulletin",0,1053
"APB Reloaded",0,1053
"Ragnarok Odyssey",0,1053
"Steambot Chronicles",0,1053
"Rhapsody: A Musical Adventure",0,1053
"Deception III: Dark Delusion",0,1053
"Gothic Universe",0,1053
"My World, My Way (US sales)",0,1053
"Planescape: Torment",0,1053
"Tao Adventure: Curse Demon",0,1053
"Black Stone: Magic & Steel",0,1053
"Might & Magic X: Legacy",0,1053
"Astonishia Story",0,1053
"Crimson Tears",0,1053
"Foto Showdown",0,1053
"Neverwinter Nights",0,1053
"The Legend of Heroes III: Song of the Ocean",0,1053
"Dungeon Maker: Hunting Ground",0,1053
"Jikandia: The Timeless Land",0,1053
"Away: Shuffle Dungeon",0,1053
"Graffiti Kingdom",0,1053
"CIMA: The Enemy",0,1053
"Royal Palace of White Sword and The City of Gentiles",0,1053
"Metal Dungeon",0,1053
"Spectral Souls: Resurrection of the Ethereal Empires",0,1053
"Age of Conan: Rise of the Godslayer",0,1053
Magicka,0,1053
"Guild Wars: Nightfall",0,1053
"Baldur's Gate: Dark Alliance",0,1053
"Neverwinter Nights Diamond",0,1053
"Divinity II: Flames of Vengeance",0,1053
"Guild Wars",0,1053
"Dungeon Siege II",0,1053
"Metal Saga",0,1053
"Legacy of Ys: Books I & II",0,1053
"Neverwinter Nights 2",0,1053
"Warhammer Online: Age of Reckoning",0,1053
"Star Trek Online",0,1053
"DemiKids: Dark Version",0,1053
"DemiKids: Light Version",0,1053
"Summon Night: Swordcraft Story",0,1053
"Mount & Blade",0,1053
"Legend: Hand of God",0,1053
"Fallout Trilogy",0,1053
"Sacred Gold",0,1053
"Dungeon Defenders",0,1053
"The Lord of the Rings Online: Mines of Moria",0,1053
"Hellgate: London",0,1053
"Shonen Jump's Shaman King: Master of Spirits 2",0,1053
"Invizimals: The Resistance",0,1053
"Mount & Blade: Warband",0,1053
"Mount & Blade Collection",0,1053
"Car Battler Joe",0,1053
"Pirates of the Burning Sea",0,1053
"Robopon 2: Cross Version",0,1053
"Tail of the Sun",0,1053
"Virtua Quest",0,1053
"Virtua Quest",0,1053
"Aedis Eclipse: Generation of Chaos",0,1053
"Divinity: Original Sin",0,1053
"Drakensang: The Dark Eye",0,1053
"Robopon 2: Ring Version",0,1053
"Pillars of Eternity",0,1053
"Guild Wars: Factions",0,1053
"Neverwinter Nights 2: Mask of the Betrayer",0,1053
"The Last Remnant",0,1053
"Raven's Cry",0,1053
"Deus Ex",0,1053
"Icewind Dale II",0,1053
"King's Bounty: Armored Princess",0,1053
"Super Robot Taisen: Original Generation",0,1053
